ID;Player Name;Team Name;Transfermarkt Link
1076;Struski  K.;Jagiellonia Białystok;https://www.transfermarkt.com/karol-struski/profil/spieler/553562
1077;Vasilantonopoulos S.;Górnik Zabrze;https://www.transfermarkt.com/stavros-vasilantonopoulos/profil/spieler/233264
1078;Sobczak S.;Jagiellonia Białystok;https://www.transfermarkt.com/szymon-sobczak/profil/spieler/164489
1079;Toporkiewicz K.;Jagiellonia Białystok;https://www.transfermarkt.com/krzysztof-toporkiewicz/profil/spieler/628556
1080;Klimczak A.;ŁKS Łódź;https://www.transfermarkt.com/adrian-klimczak/profil/spieler/383027
1081;Miletić N.;Korona Kielce;https://www.transfermarkt.com/nemanja-miletic/profil/spieler/91557
1082;Struski K.;Jagiellonia Białystok;https://www.transfermarkt.com/karol-struski/profil/spieler/553562
1083;Kręcichwost  B.;Podbeskidzie Bielsko - Biała;https://www.transfermarkt.com/bartlomiej-krecichwost/profil/spieler/557566
1084;da Silva E.;Legia Warszawa;https://www.transfermarkt.co.uk/eduardo/profil/spieler/24633
1085;Puchacz T.;Lech Poznań;https://www.transfermarkt.com/tymoteusz-puchacz/profil/spieler/361575
1086;Gut  J.;Cracovia;https://www.transfermarkt.us/jakub-gut/profil/spieler/727114
1087;Mruk  B.;Pogoń Szczecin;https://www.transfermarkt.com/bartlomiej-mruk/profil/spieler/631866
1088;Marquito;Miedź Legnica;https://www.transfermarkt.com/marquitos/profil/spieler/38998
1089;Morys D.;Wisła Kraków;https://www.transfermarkt.com/daniel-morys/profil/spieler/528373
1090;Balicki A.;Wisła Kraków;https://www.transfermarkt.com/artur-balicki/profil/spieler/524838
1091;Urbański  K.;Lechia Gdańsk;https://www.transfermarkt.com/kacper-urbanski/profil/spieler/699442
1092;Górski J.;Korona Kielce;https://www.transfermarkt.com/jakub-gorski/profil/spieler/554968
1093;Bator  J.;Raków Częstochowa;https://www.transfermarkt.com/jakub-bator/profil/spieler/474243
1094;Matysik  M.;Jagiellonia Białystok;https://www.transfermarkt.com/milosz-matysik/profil/spieler/751104
1095;Angel Roman J.;Miedź Legnica;No link found
1096;Garcia Cabezali A.;Wisła Płock;https://www.transfermarkt.com/angel-garcia/profil/spieler/246278
1097;Aquino D.;Piast Gliwice;https://www.transfermarkt.com/dani-aquino/profil/spieler/59335
1098;Byrtek D.;Piast Gliwice;https://www.transfermarkt.com/damian-byrtek/profil/spieler/141287
1099;Koperski  F.;Lechia Gdańsk;https://www.transfermarkt.com/filip-koperski/profil/spieler/825583
1100;Bielica D.;Górnik Zabrze;https://www.transfermarkt.com/daniel-bielica/profil/spieler/463233
1101;Dymerski F.;Lechia Gdańsk;https://www.transfermarkt.com/filip-dymerski/profil/spieler/640748
1102;Ozga M.;Jagiellonia Białystok;https://www.transfermarkt.com/michal-ozga/profil/spieler/452666
1103;Pacławski  N.;Lech Poznań;https://www.transfermarkt.com/norbert-paclawski/profil/spieler/661404
1104;Mazek K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/kamil-mazek/profil/spieler/241847
1105;Muzyk  W.;Legia Warszawa;https://www.transfermarkt.com/wojciech-muzyk/profil/spieler/385022
1106;Orłowski M.;Lech Poznań;https://www.transfermarkt.com/maciej-or%C5%82owski/profil/spieler/273357
1107;Mazur M.;Jagiellonia Białystok;https://www.transfermarkt.com/myroslav-mazur/profil/spieler/396525
1108;Kaczmarski  I.;Korona Kielce;https://www.transfermarkt.com/iwo-kaczmarski/profil/spieler/555056
1109;Żuk  P.;Wisła Płock;https://www.transfermarkt.com/pawel-zuk/profil/spieler/407733
1110;Dymerski  F.;Lechia Gdańsk;https://www.transfermarkt.com/filip-dymerski/profil/spieler/640748
1111;Zapytowski M.;Wisła Płock;https://www.transfermarkt.com/marcel-zapytowski/profil/spieler/598274
1112;Twarowski  M.;Jagiellonia Białystok;https://www.transfermarkt.com/maciej-twarowski/profil/spieler/577588
1113;Izumisawa J.;Pogoń Szczecin;https://www.transfermarkt.us/jin-izumisawa/profil/spieler/281158
1114;Tajti M.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/matyas-tajti/profil/spieler/263381
1115;Horin O.;Jagiellonia Białystok;No link found
1116;Pierzchała  P.;Korona Kielce;https://www.transfermarkt.com/piotr-pierzchala/profil/spieler/438479
1117;Stanek K.;Piast Gliwice;https://www.transfermarkt.com/karol-stanek/profil/spieler/452672
1118;Chodyna K.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/kacper-chodyna/profil/spieler/320733
1119;Nowak O.;Zagłębie Sosnowiec;https://www.transfermarkt.com/olaf-nowak/profil/spieler/385197
1120;Lasickas J.;Jagiellonia Białystok;https://www.transfermarkt.com/justas-lasickas/profil/spieler/345311
1121;Nawrocki M.;Jagiellonia Białystok;https://www.transfermarkt.com/mikolaj-nawrocki/profil/spieler/431482
1122;Szelagowksi D.;Korona Kielce;https://www.transfermarkt.co.uk/daniel-szelagowski/profil/spieler/566350
1123;Witek  J.;Wisła Płock;https://www.transfermarkt.com/jakub-witek/profil/spieler/790405
1124;Leciejewski P.;KGHM Zagłębie Lubin;https://www.transfermarkt.com/piotr-leciejewski/profil/spieler/24512
1125;Mladenovic F.;Lechia Gdańsk;https://www.transfermarkt.com/filip-mladenovic/profil/spieler/168063
1126;Joao N.;Lechia Gdańsk;https://www.transfermarkt.com/joao-nunes/profil/spieler/198021
1127;Lukasik D.;Lechia Gdańsk;https://www.transfermarkt.com/daniel-lukasik/profil/spieler/67655
1128;Alomerovic Z.;Lechia Gdańsk;https://www.transfermarkt.com/zlatan-alomerovic/profil/spieler/47594
1129;Maj  P.;PGE FKS Stal Mielec;https://www.transfermarkt.com/przemyslaw-maj/profil/spieler/844746
1130;Wilczyński J.;Arka Gdynia;https://www.transfermarkt.com/jakub-wilczynski/profil/spieler/549803
