,id,firstName,lastName,club,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,version,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
100,25020643,Daniel,Bartl,Karviná,€ 190.809,€ 530,2022-06-30,Czech Republic,55,57,WBR,22,2021-11-8,10,13,13,6,11,6,9,9,6,8,11,14,8,13,13,10,12,11,10,11,14,12,9,10,9,8,11,13,13,10,13,11,11,14,12,14
101,25020643,Daniel,Bartl,Raków Częstochowa,€ 83.000,€ 775,2022-06-30,Czech Republic,55,57,WBR,21,2020-11-23,10,13,13,6,11,6,9,9,6,8,11,14,8,13,13,10,12,11,10,11,14,12,9,10,9,8,11,13,13,10,13,11,11,14,12,14
102,25022031,Tomáš,Prikryl,Jagiellonia,€ 209.308,€ 2.800,2023-06-30,Czech Republic,56,63,MR,22,2021-11-8,13,12,14,12,15,14,6,10,5,4,11,13,5,13,9,9,7,10,9,9,12,17,7,12,4,10,10,10,14,13,9,7,7,13,11,7
103,25022031,Tomáš,Prikryl,Jagiellonia Białystok,€ 145.000,€ 2.800,2023-06-30,Czech Republic,55,63,AMR,21,2020-11-23,13,12,14,12,15,14,6,10,5,4,11,13,5,13,9,9,7,10,9,9,12,17,7,12,4,10,10,10,14,13,9,7,7,13,11,7
104,25022169,Martin,Pospíšil,Jagiellonia,€ 218.727,€ 3.030,2024-06-30,Czech Republic,56,63,MC,22,2021-11-8,12,10,14,10,11,12,7,12,10,10,13,13,11,13,10,10,9,12,10,10,12,14,12,9,11,12,14,14,13,14,9,9,12,12,11,10
105,25022169,Martin,Pospíšil,Jagiellonia Białystok,€ 105.000,€ 3.100,2021-06-30,Czech Republic,58,63,MC,21,2020-11-23,12,10,14,10,11,12,7,12,10,10,13,13,11,13,10,10,9,12,10,11,12,14,12,9,11,12,14,14,13,14,9,9,12,12,11,10
106,25034136,Petr,Schwarz,Śląsk,€ 134.734,€ 1.320,2023-06-30,Czech Republic,57,59,DM,22,2021-11-8,11,13,10,7,9,13,9,12,14,11,13,15,12,11,15,13,14,13,14,11,14,10,12,12,10,15,10,14,13,13,13,9,15,12,14,12
107,25034136,Petr,Schwarz,Raków Częstochowa,€ 64.000,€ 900,2021-06-30,Czech Republic,57,59,DM,21,2020-11-23,11,13,10,7,9,13,9,12,14,11,13,15,12,11,15,13,14,13,14,11,14,10,12,12,10,15,10,14,13,13,13,9,15,12,14,12
108,25038219,Jan,Sýkora,Viktoria Plzeň,€ 983.557,€ 4.000,2024-06-30,Czech Republic,57,63,MR,22,2021-11-8,13,12,11,12,12,13,9,10,5,7,11,12,8,12,14,11,12,11,11,9,12,13,5,10,9,6,11,12,13,15,9,8,8,14,13,8
109,25038219,Jan,Sýkora,Lech Poznań,€ 450.000,€ 4.000,2024-06-30,Czech Republic,60,65,MR,21,2020-11-23,13,13,13,13,13,13,10,10,5,7,11,12,10,14,14,11,12,11,11,9,12,15,5,10,9,6,12,13,13,15,9,8,8,14,13,8
110,25044947,Tomáš,Petrášek,Raków,€ 367.803,€ 1.880,2023-06-30,Czech Republic,59,60,DC,22,2021-11-8,4,5,5,8,6,5,15,6,9,13,8,12,15,6,16,12,16,12,12,11,18,6,16,10,12,15,5,16,7,9,17,19,12,10,12,17
111,25044947,Tomáš,Petrášek,Raków Częstochowa,€ 185.000,€ 2.000,2023-06-30,Czech Republic,59,60,DC,21,2020-11-23,4,5,5,8,6,5,15,6,9,13,8,12,15,6,15,12,16,12,12,11,18,6,16,10,12,15,5,16,7,9,17,19,12,10,12,17
112,25055332,Marco,Túlio,Karviná,€ 255.438,€ 390,2022-06-30,Brazil,46,57,DL,22,2021-11-8,7,8,11,6,12,7,12,5,10,9,9,9,11,11,7,10,12,8,11,9,9,13,10,6,13,12,11,12,11,14,9,10,11,11,11,13
113,25055332,Marco,Túlio,Mlada Boleslav,€ 25.500,€ 300,2021-06-30,Brazil,45,55,DL,21,2020-11-23,7,8,13,6,12,7,14,5,10,9,8,9,11,11,7,9,12,8,10,9,9,13,10,6,12,13,10,13,11,14,9,9,11,11,11,13
114,27000596,Christian,Gytkjær,Monza,€ 1.309.941,€ 11.100,2022-06-30,Denmark,61,65,ST,22,2021-11-8,6,7,9,14,13,8,15,12,4,5,10,14,5,11,9,16,16,14,14,10,13,11,6,13,6,10,8,8,13,12,14,12,15,10,13,13
115,27000596,Christian,Gytkjær,Monza 1912,€ 1.600.000,€ 5.750,2022-06-30,Denmark,60,63,ST,21,2020-11-23,6,7,9,14,12,8,15,10,4,5,10,14,5,11,9,16,16,14,14,10,13,11,6,13,6,10,8,8,13,12,14,12,15,10,13,13
116,27013698,Mikkel,Kirkeskov,Holstein Kiel,€ 280.961,€ 5.650,2023-06-30,Denmark,58,58,DL,22,2021-11-8,11,10,10,6,10,13,12,8,13,14,10,6,14,10,13,12,14,11,11,11,12,9,8,11,12,14,10,13,13,10,13,12,12,13,14,13
117,27013698,Mikkel,Kirkeskov,Piast Gliwice,€ 450.000,€ 2.100,2020-12-31,Denmark,57,58,DL,21,2020-11-23,11,10,10,6,10,13,12,8,13,14,10,6,14,10,13,12,14,11,11,11,12,9,8,11,12,14,10,13,13,10,13,12,12,13,14,13
118,27053810,Frederik,Helstrup,Almere City,€ 98.186,€ 1.750,2023-06-30,Denmark,52,56,DL,22,2021-11-8,5,9,6,5,8,6,13,7,14,12,12,9,12,9,7,11,14,10,12,10,11,5,11,8,12,12,9,12,10,7,13,15,15,11,16,13
119,27053810,Frederik,Helstrup,Almere City FC,€ 185.000,€ 1.300,2022-06-30,Denmark,52,56,DL,21,2020-11-23,5,9,6,5,8,6,13,7,14,12,12,9,12,9,7,11,14,10,12,10,11,5,11,8,12,12,9,12,10,7,13,15,15,11,16,13
120,28004400,Tom,Hateley,Piast,€ 113.811,€ 2.120,2022-06-30,England,58,58,DM,22,2021-11-8,12,12,10,9,11,12,11,10,7,11,12,9,13,11,14,13,14,12,11,12,16,7,12,9,12,13,11,14,11,10,12,11,11,11,12,12
121,28004400,Tom,Hateley,AE Kition Larnakas,€ 125.000,€ 2.400,2022-05-31,England,58,58,DM,21,2020-11-23,12,12,10,9,11,12,11,10,7,11,12,9,13,11,14,13,14,12,11,12,16,7,12,9,12,13,11,14,11,10,12,11,11,11,12,12
122,28005831,Tomáš,Pekhart,Legia,€ 308.085,€ 8.000,2022-06-30,Czech Republic,61,63,ST,22,2021-11-8,6,6,8,14,12,6,17,8,6,5,9,14,6,12,11,15,14,14,13,12,14,10,10,14,7,13,8,14,10,8,12,18,14,10,13,15
123,28005831,Tomáš,Pekhart,Legia Warszawa,€ 145.000,€ 8.000,2022-06-30,Czech Republic,58,63,ST,21,2020-11-23,6,8,9,14,12,6,16,8,6,5,9,12,6,11,11,13,14,13,12,11,13,8,9,14,7,13,8,14,10,8,11,16,12,10,13,15
124,28088511,Filip,Lesniak,Wisła Płock,€ 44.540,€ 1.510,2022-06-30,Slovakia,51,56,DM,22,2021-11-8,12,9,9,8,12,13,6,10,5,9,11,9,10,11,9,12,11,12,11,11,10,9,8,8,12,13,10,14,11,14,10,7,12,11,15,9
125,28088511,Filip,Lesniak,Wisła Płock,€ 39.000,€ 1.500,2022-06-30,Slovakia,50,60,DM,21,2020-11-23,12,9,10,8,12,13,6,10,5,9,11,9,10,12,9,12,11,12,11,11,10,9,8,11,12,13,10,14,11,14,12,7,12,11,13,8
126,28100044,Hubert,Adamczyk,Arka,€ 216.405,€ 1.100,2024-06-30,Poland,52,56,MC,22,2021-11-8,12,10,12,9,13,11,6,10,6,5,13,10,7,12,10,12,12,11,9,11,13,13,9,11,8,10,14,10,12,11,9,8,13,12,10,8
127,28100044,Hubert,Adamczyk,Wisła Płock,€ 39.500,€ 1.000,2021-06-30,Poland,52,60,MC,21,2020-11-23,12,10,12,9,13,11,6,10,6,5,13,10,7,13,10,12,12,11,9,11,13,13,9,11,8,10,14,10,12,11,10,8,13,12,10,8
128,28116396,Pawel,Zuk,,0,0,,Poland,39,40-60,DR,22,2021-11-8,7,9,6,7,9,6,6,6,3,3,10,4,8,6,12,5,8,8,8,8,4,6,3,9,8,7,8,8,12,13,7,8,7,13,13,5
129,28116396,Pawel,Zuk,Wisła Płock,€ 7.000,€ 525,2022-06-30,Poland,39,40-60,DR,21,2020-11-23,3,8,9,5,7,6,4,7,7,7,8,1,9,8,12,6,8,7,6,14,7,7,4,7,7,9,7,9,14,9,9,9,8,13,10,5
130,29000485,Miroslav,Stoch,Slovan Liberec,€ 85.673,€ 380,2022-06-30,Slovakia,54,68,MR,22,2021-11-8,14,15,15,8,14,14,4,18,4,3,14,12,4,15,6,9,3,10,5,10,5,15,9,11,4,6,13,6,14,15,6,6,14,12,9,6
131,29000485,Miroslav,Stoch,,0,0,,Slovan Liberec,63,68,MR,21,2020-11-23,15,15,16,8,14,15,4,18,4,3,14,12,4,16,6,9,3,10,5,10,5,15,9,11,4,7,13,6,16,17,6,6,14,14,11,6
132,29003178,Blazej,Augustyn,Jagiellonia,€ 15.840,€ 2.520,2022-06-30,Poland,51,58,DC,22,2021-11-8,4,6,7,6,10,9,14,8,10,12,11,9,12,12,15,11,12,10,8,9,14,7,11,9,11,12,9,12,9,8,15,16,12,9,12,16
133,29003178,Blazej,Augustyn,Jagiellonia Białystok,€ 68.000,€ 2.600,2022-06-30,Poland,52,58,DC,21,2020-11-23,4,6,7,6,10,9,14,8,10,12,11,9,12,12,15,11,12,10,8,10,14,7,11,9,11,12,9,12,9,8,15,16,12,10,12,16
134,29060631,Douglas,Bergqvist,Kalmar FF,€ 100.384,€ 1.280,2021-12-31,Sweden,54,55,DC,22,2021-11-8,9,9,6,6,9,6,12,7,7,12,11,6,13,9,16,11,18,9,12,11,13,5,13,11,12,15,7,14,10,7,14,13,13,11,14,17
135,29060631,Douglas,Bergqvist,Kalmar FF,€ 210.000,€ 1.200,2021-12-31,Sweden,51,55,DC,21,2020-11-23,9,9,5,5,9,5,12,5,7,12,11,5,13,9,16,11,18,9,11,11,11,5,13,11,12,14,6,14,10,7,14,13,13,11,14,17
136,29087281,Filip,Modelski,Bruk-Bet Termalica,€ 32.022,€ 1.010,2023-06-30,Poland,49,53,DR,22,2021-11-8,7,10,9,10,9,3,10,10,12,10,8,5,11,9,8,10,14,11,10,10,13,13,13,9,9,13,10,13,11,11,11,11,11,12,13,11
137,29087281,Filip,Modelski,Podbeskidzie Bielsko-Biała,€ 18.500,€ 725,2021-06-30,Poland,48,53,DR,21,2020-11-23,8,10,9,3,10,4,10,10,12,10,8,8,11,9,12,10,14,11,10,9,13,13,6,9,9,13,10,13,11,11,11,11,11,12,13,11
138,29128550,Kris,Twardek,Senica,€ 19.979,€ 240,2022-06-30,Canada,41,48,MR,22,2021-11-8,5,10,13,7,10,4,8,9,4,7,10,5,6,9,7,8,7,9,8,8,13,12,4,11,6,9,10,11,13,11,13,12,12,12,12,10
139,29128550,Kris,Twardek,Jagiellonia Białystok,€ 6.500,€ 1.500,2021-06-30,Canada,40,48,MR,21,2020-11-23,5,10,13,7,10,4,8,9,4,6,10,5,5,9,7,8,6,9,8,8,13,12,4,11,5,9,10,11,13,11,13,8,12,12,12,9
140,29162926,Mikolaj,Kwietniewski,Skra Częstochowa,€ 105.900,€ 400,2023-06-30,Poland,49,57,MR,22,2021-11-8,11,10,12,9,12,10,8,10,6,5,10,8,7,12,6,10,8,8,10,9,12,12,7,12,6,11,12,10,14,12,11,6,9,13,11,10
142,33004450,Petteri,Forsell,FC Inter,€ 173.372,€ 850,2021-11-15,Finland,58,63,MC,22,2021-11-8,13,16,13,12,15,15,4,16,4,3,16,16,7,16,11,13,9,11,12,12,12,18,6,11,5,7,14,7,8,11,14,5,3,9,12,13
143,33004450,Petteri,Forsell,Stal Mielec,€ 95.000,€ 1.900,2021-06-30,Finland,57,58,MC,21,2020-11-23,13,13,13,12,15,15,4,16,10,4,14,15,7,16,11,13,9,12,12,12,12,17,6,11,6,8,14,7,7,10,12,5,3,8,12,13
144,33012453,Albin,Granlund,Stal Mielec,€ 80.886,€ 1.010,2022-06-01,Finland,54,55,DR,22,2021-11-8,6,11,7,5,9,5,10,6,9,11,11,5,11,9,8,12,12,11,12,12,14,6,7,11,12,14,11,12,13,11,11,9,12,12,16,11
145,33012453,Albin,Granlund,Örebro SK,€ 100.000,€ 1.300,2020-12-31,Finland,54,55,DR,21,2020-11-23,6,11,7,5,9,5,10,6,9,11,11,5,11,9,8,12,12,11,12,12,14,6,7,11,12,14,11,12,13,11,11,9,12,12,16,11
146,33061077,Robert,Ivanov,Warta Poznań,€ 274.087,€ 1.510,2022-06-30,Finland,53,55,DC,22,2021-11-8,8,9,7,7,8,10,13,11,7,12,10,8,13,8,13,10,11,7,10,9,15,5,11,10,12,12,9,12,10,11,12,17,12,11,12,11
147,33061077,Robert,Ivanov,Warta Poznań,€ 35.500,€ 1.800,2021-06-30,Finland,50,54,DC,21,2020-11-23,9,7,10,5,8,10,13,10,9,12,9,8,13,8,13,10,11,7,9,9,15,5,11,10,11,12,10,10,10,11,12,14,12,11,12,11
148,33064225,Santeri,Hostikka,HJK,€ 314.999,€ 760,2022-11-15,Finland,50,58,MR,22,2021-11-8,7,12,13,7,12,6,6,9,6,9,11,9,7,13,8,12,9,10,10,7,13,11,5,11,5,11,9,12,13,11,12,9,11,13,11,8
149,33064225,Santeri,Hostikka,Pogoń Szczecin,€ 29.500,€ 1.300,2022-06-30,Finland,46,55,MR,21,2020-11-23,7,10,13,7,12,6,6,9,6,9,11,9,7,13,8,11,8,10,9,7,13,11,5,10,5,10,9,11,13,11,12,9,11,13,10,7
150,34016263,William,Rémy,,0,0,,France,54,63,DC,22,2021-11-8,5,6,11,6,11,5,15,13,7,13,10,6,14,11,15,11,12,13,8,11,7,9,7,12,12,12,10,12,10,10,15,12,10,10,14,17
151,34016263,William,Rémy,Legia Warszawa,€ 97.000,€ 7.750,2021-06-30,France,55,63,DC,21,2020-11-23,5,6,11,6,11,5,15,13,7,13,10,6,15,11,15,11,12,13,8,11,7,9,7,12,12,12,10,12,10,10,15,12,10,10,14,17
152,35014356,Michael,Gardawski,PAS Giannina,€ 124.187,€ 1.770,2022-06-30,Germany,50,53,DR,22,2021-11-8,9,12,12,9,11,9,7,10,12,7,13,11,9,10,16,8,11,8,9,9,12,12,6,9,8,9,11,14,13,13,11,7,10,12,11,8
153,35014356,Michael,Gardawski,Cracovia,€ 39.000,€ 1.400,2022-06-30,Germany,51,53,DR,21,2020-11-23,9,12,12,9,11,9,7,10,12,7,13,11,9,10,16,8,11,8,9,9,12,12,6,9,8,9,11,14,13,13,11,7,10,12,11,8
154,36044695,Michal,Koj,Korona,€ 23.516,€ 1.010,2023-06-30,Poland,52,53,DL,22,2021-11-8,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
155,36044695,Michal,Koj,Górnik Zabrze,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,21,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
156,36045554,Stavros,Vasilantonopoulos,Atromitos,€ 605.337,€ 2.110,2023-06-30,Greece,55,58,DR,22,2021-11-8,6,10,10,7,10,5,8,8,10,10,9,7,11,11,14,10,13,9,10,9,13,11,7,10,11,11,8,14,14,14,10,9,16,15,14,8
157,36045554,Stavros,Vasilantonopoulos,AEK Athens,€ 275.000,€ 1.100,2021-06-30,Greece,55,58,DR,21,2020-11-23,7,10,10,8,10,7,8,8,8,11,9,8,10,11,14,10,13,9,10,9,13,11,8,10,10,11,8,14,14,14,9,9,16,15,14,7
158,36077389,Giorgos,Giakoumakis,Celtic,€ 6.114.842,€ 8.770,2026-05-31,Greece,62,65,ST,22,2021-11-8,6,7,10,15,11,7,13,10,6,5,9,16,5,11,13,14,14,15,13,14,15,13,8,15,7,14,9,14,11,12,16,14,13,13,14,16
159,36077389,Giorgos,Giakoumakis,VVV-Venlo,€ 600.000,€ 2.000,2022-06-30,Greece,55,60,ST,21,2020-11-23,6,7,10,13,11,7,12,10,6,5,9,11,5,11,13,12,14,11,12,12,15,13,7,14,7,13,9,14,11,11,16,14,13,12,14,16
160,36096934,Fran,Tudor,Raków,€ 159.074,€ 1.530,2022-06-30,Croatia,58,61,WBR,22,2021-11-8,4,13,10,10,11,6,8,8,11,6,10,7,10,11,14,14,15,9,9,8,16,10,8,13,8,12,7,17,15,14,10,9,17,15,16,8
161,36096934,Fran,Tudor,Raków Częstochowa,€ 140.000,€ 1.100,2022-06-30,Croatia,58,61,DR,21,2020-11-23,4,13,10,10,11,6,7,8,11,6,10,7,10,11,14,12,15,9,9,8,16,10,8,13,8,11,7,17,15,13,10,7,14,16,16,8
162,36099042,Stefanos,Evangelou,Sheriff Tiraspol,€ 469.998,€ 460,2023-12-31,Greece,48,55,DC,22,2021-11-8,3,4,6,4,9,8,12,10,6,13,7,6,12,8,15,11,14,10,9,10,16,7,12,6,12,12,7,13,10,11,12,13,12,11,12,13
163,36099042,Stefanos,Evangelou,Górnik Zabrze,€ 37.000,€ 1.800,2022-06-30,Greece,45,58,DC,21,2020-11-23,3,4,6,4,9,8,12,10,6,13,7,6,12,8,15,11,14,9,8,9,16,7,12,6,11,12,7,13,10,11,12,13,12,11,12,13
164,36125593,Giannis,Papanikolaou,Raków,€ 414.830,€ 2.020,2025-06-30,Greece,53,58,DM,22,2021-11-8,9,10,11,8,12,8,11,8,6,12,12,7,12,12,12,11,13,10,10,8,13,12,8,12,9,13,12,14,12,12,13,11,14,13,14,12
165,36125593,Giannis,Papanikolaou,Raków Częstochowa,€ 51.000,€ 450,2021-06-30,Greece,49,58,MC,21,2020-11-23,9,10,11,8,12,8,11,8,6,10,12,5,10,12,9,11,10,10,10,9,13,12,8,12,9,12,12,13,12,13,10,11,12,13,13,7
166,37005764,Maciej,Wilusz,,0,0,,Poland,55,56,DC,22,2021-11-8,9,10,7,5,8,4,14,8,9,13,11,3,13,9,14,13,12,13,14,12,11,5,10,4,12,14,8,12,10,10,11,14,10,10,12,14
167,37005764,Maciej,Wilusz,Raków Częstochowa,€ 85.000,€ 1.500,2023-06-30,Poland,55,56,DC,21,2020-11-23,9,10,7,5,8,4,14,8,9,13,11,3,13,9,14,13,12,13,14,12,11,5,10,4,12,14,8,12,10,10,11,14,10,10,12,14
168,37020446,Piotr,Parzyszek,Pogoń,€ 562.499,€ 4.030,2023-06-30,Poland,58,59,ST,22,2021-11-8,9,9,8,13,11,7,15,10,7,6,9,13,8,11,9,13,11,12,13,13,11,8,7,14,8,12,12,12,10,14,14,14,12,10,14,16
169,37020446,Piotr,Parzyszek,Frosinone,€ 425.000,€ 3.200,2023-06-30,Poland,55,59,ST,21,2020-11-23,9,9,8,12,11,7,13,10,7,6,9,13,6,11,7,12,11,12,13,13,11,8,7,14,8,12,12,12,8,14,14,14,12,10,14,16
170,37023877,Fabian,Serrarens,,0,0,,Netherlands,48,54,AMR,22,2021-11-8,5,10,9,8,11,11,12,9,6,6,11,12,3,12,13,10,10,10,10,10,8,10,8,11,8,13,11,12,12,10,13,12,13,11,11,11
171,37023877,Fabian,Serrarens,Roda JC Kerkrade,€ 77.000,€ 700,2021-06-30,Netherlands,48,54,AMR,21,2020-11-23,5,10,9,8,11,11,12,9,6,6,11,12,3,12,13,10,10,10,10,10,8,10,8,11,8,13,11,12,12,10,13,12,13,11,11,11
172,37043826,Kristopher,Vida,Piast,€ 142.328,€ 2.300,2023-06-30,Hungary,51,59,AMR,22,2021-11-8,13,6,10,12,11,15,8,9,10,4,12,9,4,12,12,11,14,9,10,11,7,11,5,13,5,14,11,15,12,12,11,11,11,12,12,11
173,37043826,Kristopher,Vida,Piast Gliwice,€ 145.000,€ 2.400,2023-06-30,Hungary,53,59,AMR,21,2020-11-23,13,6,10,12,12,15,8,9,6,4,12,8,4,12,12,13,14,9,10,11,9,11,5,13,5,14,11,15,12,12,11,11,11,12,12,12
174,37045760,Pelle van,Amersfoort,Cracovia,€ 184.191,€ 2.800,2022-06-30,Netherlands,58,63,MC,22,2021-11-8,10,7,11,12,13,9,12,10,8,5,12,12,6,11,13,13,12,12,13,13,13,9,8,14,7,14,11,13,11,12,15,15,13,12,12,13
175,37045760,Pelle van,Amersfoort,Cracovia,€ 145.000,€ 2.800,2022-06-30,Netherlands,58,63,MC,21,2020-11-23,8,7,11,12,13,9,12,10,11,5,12,12,6,11,6,13,12,12,13,13,13,9,8,14,7,14,11,13,11,12,15,15,13,12,12,13
176,37053167,Desley,Ubbink,UTA Arad,€ 79.535,€ 1.550,2022-06-30,Netherlands,53,55,ML,22,2021-11-8,11,13,13,9,15,11,11,11,9,5,15,9,5,13,10,11,9,9,9,11,12,13,14,9,6,10,15,10,11,10,12,11,8,11,10,9
177,37053167,Desley,Ubbink,Podbeskidzie Bielsko-Biała,€ 6.250,€ 1.200,2021-06-30,Netherlands,43,48,MC,21,2020-11-23,10,12,12,8,14,9,10,9,6,4,15,6,4,12,14,13,9,8,8,9,12,13,6,9,5,10,15,10,10,9,11,10,15,10,8,8
178,37073812,Omran,Haydary,Lechia,€ 446.403,€ 1.750,2023-06-30,Afghanistan,52,60,AMR,22,2021-11-8,8,10,13,10,11,8,6,8,2,5,10,9,5,13,11,11,10,11,10,11,14,8,6,14,5,11,10,8,14,13,11,6,12,14,12,8
179,37073812,Omran,Haydary,Lechia Gdańsk,€ 53.000,€ 1.700,2023-06-30,Afghanistan,52,60,AMR,21,2020-11-23,8,11,12,11,13,8,6,8,2,5,10,9,5,13,11,11,10,11,10,11,14,8,6,14,5,11,9,8,14,13,11,6,12,13,12,8
180,38020101,Gergo,Kocsis,Tatabánya,€ Contract,€ 0,2022-06-30,Hungary,36,46,MR,22,2021-11-8,4,6,9,5,12,6,4,8,2,4,10,6,7,11,8,9,6,8,7,12,13,11,10,9,6,7,10,11,13,13,5,13,6,13,6,4
181,38020101,Gergo,Kocsis,Tatabányai SC,€ 975,€ 0,2021-06-30,Hungary,36,46,MR,21,2020-11-23,6,9,10,7,6,6,6,3,1,6,12,3,5,10,5,7,5,8,5,11,15,10,13,12,6,5,6,10,13,13,7,6,12,13,13,5
182,38037189,Márk,Tamás,Śląsk,€ 27.125,€ 2.500,2022-06-30,Hungary,52,54,DL,22,2021-11-8,7,8,6,8,11,6,11,8,8,13,8,6,13,8,11,13,11,11,9,9,14,6,7,11,12,13,8,13,10,12,11,15,10,11,14,11
183,38037189,Márk,Tamás,Śląsk Wrocław,€ 26.500,€ 1.100,2022-06-30,Hungary,52,54,DL,21,2020-11-23,8,8,6,7,11,5,11,7,4,13,8,8,13,8,10,13,11,11,9,9,9,6,5,11,12,13,6,13,10,12,11,15,11,11,14,11
184,39014438,Aron,Jóhannsson,,0,0,,United States,58,67,ST,22,2021-11-8,11,10,11,13,13,10,12,12,6,7,12,13,7,12,14,12,11,13,12,11,12,14,7,14,9,13,11,13,12,10,11,11,12,13,13,11
185,39014438,Aron,Jóhannsson,Hammarby IF,€ 750.000,€ 3.800,2022-06-30,United States,59,67,ST,21,2020-11-23,11,10,11,13,13,10,12,12,6,7,12,13,7,12,14,12,11,13,12,11,12,14,7,14,9,13,11,13,13,10,11,11,12,14,13,11
186,41056668,Egy Maulana,Vikri,Senica,€ 132.499,€ 340,2021-12-31,Indonesia,45,40-60,AMR,22,2021-11-8,10,10,12,9,11,10,4,9,3,3,9,11,6,13,6,9,15,11,11,10,14,17,3,13,5,12,14,13,13,12,9,5,13,11,9,7
187,41056668,Egy Maulana,Vikri,Lechia Gdańsk,€ 22.000,€ 1.000,2021-06-30,Indonesia,48,50-70,AMR,21,2020-11-23,10,11,13,9,11,10,4,9,3,3,9,13,6,13,6,9,15,11,11,11,14,17,3,13,5,12,14,13,13,12,9,5,14,12,9,7
188,42022933,Kenny,Saief,S.C. Ashdod,€ 1.582.136,€ 17.510,2023-06-30,United States,59,60,MC,22,2021-11-8,3,8,13,11,12,10,11,11,4,6,12,12,6,13,8,11,12,11,12,11,14,14,9,13,11,10,11,12,15,13,6,9,13,14,13,14
190,42022993,Alon,Turgeman,Hapoel Haifa,€ 372.675,€ 3.000,2023-05-31,Israel,56,58,ST,22,2021-11-8,2,10,11,10,11,3,9,10,2,6,10,11,6,12,10,12,11,11,11,12,14,13,10,15,6,13,11,14,14,13,13,11,13,13,14,12
191,42022993,Alon,Turgeman,Fussballklub Austria Vienna,€ 140.000,€ 10.500,2021-06-30,Israel,56,58,ST,21,2020-11-23,2,10,11,10,11,3,9,10,2,6,10,11,6,12,10,12,11,11,11,12,14,13,10,15,6,13,11,14,14,13,13,11,13,13,14,12
192,42068780,Muhammad,Awwad,Maccabi Petach-Tikva,€ 449.999,€ 5.700,2023-05-31,Israel,55,64,AMR,22,2021-11-8,13,12,11,11,12,11,12,12,7,3,12,13,8,13,11,10,10,10,9,10,14,12,11,13,4,12,11,14,12,13,12,8,13,12,13,12
193,42068780,Muhammad,Awwad,Lech Poznań,€ 160.000,€ 3.200,2023-05-31,Israel,56,64,AMR,21,2020-11-23,13,12,11,12,11,11,12,12,7,3,11,13,8,12,11,10,10,10,9,10,14,12,11,13,4,12,11,14,12,13,12,8,13,12,13,12
194,43017767,Bartosz,Salamon,Lech,€ 396.298,€ 6.580,2024-06-30,Poland,61,65,DC,22,2021-11-8,7,9,8,7,12,9,14,10,10,14,11,9,13,11,14,13,12,10,12,13,14,7,13,8,13,13,9,13,9,11,14,17,15,10,15,14
195,43017767,Bartosz,Salamon,SPAL,€ 1.200.000,€ 14.250,2021-06-30,Poland,61,65,DC,21,2020-11-23,7,9,8,7,12,9,14,10,10,14,11,9,13,11,14,13,12,10,12,13,14,7,13,8,13,13,9,13,9,11,15,17,15,10,15,14
196,43020394,Jakub,Czerwinski,Piast,€ 352.264,€ 2.780,2024-12-31,Poland,59,59,DC,22,2021-11-8,5,5,7,6,10,4,13,6,8,14,11,7,14,10,14,14,14,12,13,12,13,4,9,8,14,13,9,16,11,9,13,13,12,12,13,13
197,43020394,Jakub,Czerwinski,Piast Gliwice,€ 165.000,€ 3.300,2021-06-30,Poland,59,59,DC,21,2020-11-23,5,5,7,6,10,4,13,6,8,14,11,7,13,10,14,14,14,12,13,12,13,4,9,8,14,13,9,16,11,9,13,13,12,12,13,13
198,43061332,Richmond,Boakye,Beitar Jerusalem,€ 338.906,€ 6.670,2022-05-31,Ghana,56,65,ST,22,2021-11-8,4,9,12,12,11,5,13,10,4,8,11,14,5,12,12,13,13,11,12,11,13,14,13,13,5,13,12,13,13,13,12,13,11,13,13,13
199,43061332,Richmond,Boakye,FC Red Star Belgrade,€ 110.000,€ 13.500,2020-12-31,Ghana,60,65,ST,21,2020-11-23,4,9,12,13,11,5,13,10,4,8,11,14,5,12,12,13,13,14,12,11,13,14,11,14,5,13,12,13,14,13,12,13,11,13,13,14
200,43122975,Pawel,Bochniewicz,Heerenveen,€ 1.669.008,€ 1.510,2023-08-31,Poland,60,62,DC,22,2021-11-8,3,3,7,4,8,5,16,4,6,14,11,3,14,12,10,13,12,12,13,12,15,9,11,13,13,12,8,12,11,12,12,16,10,11,12,14
201,43122975,Pawel,Bochniewicz,sc Heerenveen,€ 650.000,€ 1.500,2022-08-31,Poland,58,65,DC,21,2020-11-23,3,3,3,4,6,3,16,4,6,13,11,3,14,12,10,13,12,12,12,12,15,9,11,13,12,11,8,12,11,12,12,16,10,11,12,14
